user,activity,timestamp,x-axis,y-axis,z-axis,time_s,periodicity,temporal_stability,coordination
3,Walking,101761881507000,5.9,12.95,-0.76,929.530029,0.0,0.5,1.0
3,Walking,101761921546000,1.53,4.4,0.46,929.570068,0.0,0.5,1.0
3,Walking,101762001502000,0.46,0.76,-3.45,929.650024,0.0,0.5,1.0
3,Walking,101762041511000,-0.34,7.01,2.6,929.690033,0.0,0.5,1.0
3,Walking,101762161323000,5.56,7.01,2.6,929.809845,0.0,0.5,1.0
3,Walking,101762161323000,5.56,7.01,2.6,929.809845,0.0,0.5,1.0
3,Walking,101762201819000,5.67,7.27,-2.03,929.850341,0.0,0.5,1.0
3,Walking,101762241523000,8.16,14.94,1.04,929.890045,0.0,0.5,1.0
3,Walking,101762281501000,2.07,5.71,-1.69,929.930023,0.0,0.5,1.0
3,Walking,101762321540000,5.98,5.94,-2.3,929.970062,0.0,0.5,1.0
3,Walking,101762401527000,7.08,5.9,-0.8,930.050049,0.0,0.5,1.0
3,Walking,101762441596000,3.95,2.72,3.36,930.090118,0.0,0.5,1.0
3,Walking,101762481513000,4.67,4.48,0.57,930.130035,0.0,0.5,1.0
3,Walking,101762523475000,5.37,6.21,0.15,930.171997,0.0,0.5,1.0
3,Walking,101762601478000,7.93,8.35,1.46,930.25,0.0,0.5,1.0
3,Walking,101762641639000,11.26,6.74,1.69,930.290161,0.0,0.5,1.0
3,Walking,101762681647000,13.53,7.44,4.48,930.330169,0.0,0.5,1.0
3,Walking,101762721534000,11.5,10.31,-2.07,930.370056,0.0,0.5,1.0
3,Walking,101762801490000,10.15,15.83,-2.26,930.450012,0.0,0.5,1.0
3,Walking,101762841621000,3.49,11.22,0.95,930.490143,0.0,0.5,1.0
3,Walking,101762881507000,0.5,3.34,-0.61,930.530029,0.0,0.5,1.0
3,Walking,101762921546000,0.11,0.69,-1.99,930.570068,0.0,0.5,1.0
3,Walking,101763001746000,-0.08,0.57,-3.99,930.650268,0.0,0.5,1.0
3,Walking,101763041511000,6.55,8.24,9.11,930.690033,0.0,0.5,1.0
3,Walking,101763081519000,11.03,14.48,12.34,930.730041,0.0,0.5,1.0
3,Walking,100968101478000,-3.3,5.71,1.04,135.75,0.5,0.0,0.0
3,Walking,100968141639000,-1.31,1.92,-1.33,135.790161,0.5,0.0,0.0
3,Walking,100968191474000,-1.04,0.84,-3.6,135.839996,0.5,0.0,0.0
3,Walking,100968231422000,-2.37,0.31,-4.4,135.879944,0.5,0.0,0.0
3,Walking,100968271552000,-3.41,-0.3,-2.15,135.920074,0.5,0.0,0.0
3,Walking,100968351569000,-9.85,11.99,10.0,136.000091,0.5,0.0,0.0
3,Walking,100968391547000,-5.98,10.73,4.4,136.040069,0.5,0.0,0.0
3,Walking,100968431495000,-4.94,15.55,4.14,136.080017,0.5,0.0,0.0
3,Walking,100968471534000,-4.14,2.83,-3.91,136.120056,0.5,0.0,0.0
3,Walking,100968551551000,-7.7,12.34,-2.34,136.200073,0.5,0.0,0.0
3,Walking,100968591498000,-4.99,10.8,-1.54,136.24002,0.5,0.0,0.0
3,Walking,100968631476000,-1.61,6.63,-0.31,136.279998,0.5,0.0,0.0
3,Walking,100968671546000,0.27,5.28,1.27,136.320068,0.5,0.0,0.0
3,Walking,100968751441000,-3.45,8.2,2.96,136.399963,0.5,0.0,0.0
3,Walking,100968791511000,-3.3,9.0,0.84,136.440033,0.5,0.0,0.0
3,Walking,100968831489000,-3.72,9.77,2.64,136.480011,0.5,0.0,0.0
3,Walking,100968871528000,-1.27,12.3,-0.65,136.52005,0.5,0.0,0.0
3,Walking,100968951453000,-5.18,13.33,4.59,136.599975,0.5,0.0,0.0
3,Walking,100968991553000,-3.83,13.25,-1.73,136.640075,0.5,0.0,0.0
3,Walking,100969031470000,-4.79,14.86,-1.99,136.679992,0.5,0.0,0.0
3,Walking,100969071509000,-8.5,16.09,-0.93,136.720031,0.5,0.0,0.0
3,Walking,100969151557000,-3.11,3.68,0.11,136.800079,0.5,0.0,0.0
3,Walking,100969151557000,-3.11,3.68,0.11,136.800079,0.5,0.0,0.0
3,Walking,100969251441000,-0.46,1.88,-3.06,136.899963,0.5,0.0,0.0
3,Walking,100969291511000,-1.95,0.46,-2.79,136.940033,0.5,0.0,0.0
3,Walking,100969331489000,-5.09,8.39,8.24,136.980011,0.5,0.0,0.0
3,Walking,100969371497000,-10.99,16.47,14.48,137.020019,0.5,0.0,0.0
3,Walking,100969451484000,-2.03,15.17,5.82,137.100006,0.5,0.0,0.0
3,Walking,100969491645000,-5.94,9.08,-4.21,137.140167,0.5,0.0,0.0
3,Walking,100969531440000,-5.94,2.22,-2.64,137.179962,0.5,0.0,0.0
3,Walking,100969571632000,-7.78,8.92,-0.8,137.220154,0.5,0.0,0.0
3,Walking,100969651465000,-3.21,9.53,-1.38,137.299987,0.5,0.0,0.0
3,Walking,100969691505000,-0.8,6.13,-0.76,137.340027,0.5,0.0,0.0
3,Walking,100969731513000,0.08,5.13,0.11,137.380035,0.5,0.0,0.0
3,Walking,100969771644000,-0.38,8.54,0.57,137.420166,0.5,0.0,0.0
3,Walking,100969851478000,-3.79,9.81,3.6,137.5,0.5,0.0,0.0
3,Walking,100969891517000,-2.41,11.3,0.38,137.540039,0.5,0.0,0.0
3,Walking,100969931525000,-1.5,11.99,0.57,137.580047,0.5,0.0,0.0
3,Walking,100969971503000,-2.18,13.21,1.88,137.620025,0.5,0.0,0.0
3,Walking,100970051459000,-3.57,12.07,-1.84,137.699981,0.5,0.0,0.0
3,Walking,100970091621000,-6.63,15.6,-1.69,137.740143,0.5,0.0,0.0
3,Walking,100970131476000,-9.28,14.41,1.27,137.779998,0.5,0.0,0.0
3,Walking,100970171668000,-4.71,7.12,1.42,137.82019,0.5,0.0,0.0
3,Walking,100970251533000,-0.5,1.95,-2.18,137.900055,0.5,0.0,0.0
3,Walking,100970292121000,-0.76,2.72,-2.91,137.940643,0.5,0.0,0.0
3,Walking,100970331611000,-2.18,1.69,-2.53,137.980133,0.5,0.0,0.0
3,Walking,100970371497000,-4.6,6.24,6.05,138.020019,0.5,0.0,0.0
3,Walking,100970451484000,-3.21,8.85,5.2,138.100006,0.5,0.0,0.0
3,Walking,100970491492000,-0.89,10.42,2.49,138.140014,0.5,0.0,0.0
3,Walking,100970531470000,-8.58,13.87,-0.95,138.179992,0.5,0.0,0.0
3,Walking,100970571509000,-8.58,4.25,-0.27,138.220031,0.5,0.0,0.0
3,Walking,100970651435000,-6.02,11.35,-1.18,138.299957,0.5,0.0,0.0
3,Walking,100970691505000,-3.83,9.58,-1.69,138.340027,0.5,0.0,0.0
3,Walking,100970731605000,-1.23,5.33,-0.89,138.380127,0.5,0.0,0.0
3,Walking,100970771522000,-0.31,4.75,-0.46,138.420044,0.5,0.0,0.0
3,Walking,100970851447000,-2.11,10.53,2.11,138.499969,0.5,0.0,0.0
3,Walking,100970891517000,-3.17,10.5,4.29,138.540039,0.5,0.0,0.0
3,Walking,100970931586000,-3.72,10.5,1.18,138.580108,0.5,0.0,0.0
3,Walking,100970971503000,-1.57,11.41,0.38,138.620025,0.5,0.0,0.0
3,Walking,100971051551000,-4.37,13.48,0.53,138.700073,0.5,0.0,0.0
3,Walking,100971091621000,-3.21,13.06,-2.41,138.740143,0.5,0.0,0.0
3,Jogging,101579741492000,-4.06,-2.68,-3.6,343.519989,1.0,0.0,1.0
3,Jogging,101579781501000,0.53,-1.18,-2.98,343.559998,1.0,0.0,1.0
3,Jogging,101579821479000,5.82,0.27,-4.63,343.599976,1.0,0.0,1.0
3,Jogging,101579861548000,3.49,-0.99,-1.14,343.640045,1.0,0.0,1.0
3,Jogging,101579941627000,-3.72,-6.63,-7.89,343.720124,1.0,0.0,1.0
3,Jogging,101579981696000,-10.84,-11.45,-11.18,343.760193,1.0,0.0,1.0
3,Jogging,101579981696000,-10.84,-11.45,-11.18,343.760193,1.0,0.0,1.0
3,Jogging,101580071906000,-19.23,-2.75,-2.37,343.850403,1.0,0.0,1.0
3,Jogging,101580112311000,-19.19,15.09,10.84,343.890808,1.0,0.0,1.0
3,Jogging,101580151496000,-10.88,7.59,1.23,343.929993,1.0,0.0,1.0
3,Jogging,101580231605000,0.3,3.57,6.51,344.010102,1.0,0.0,1.0
3,Jogging,101580271644000,-6.05,1.54,1.84,344.050141,1.0,0.0,1.0
3,Jogging,101580311622000,-14.37,1.23,3.11,344.090119,1.0,0.0,1.0
3,Jogging,101580391608000,-19.23,-2.75,-0.89,344.170105,1.0,0.0,1.0
3,Jogging,101580431739000,-16.93,0.84,-2.49,344.210236,1.0,0.0,1.0
3,Jogging,101580475410000,-5.83,-2.72,-2.49,344.253907,1.0,0.0,1.0
3,Jogging,101580512611000,-0.08,-0.72,-2.96,344.291108,1.0,0.0,1.0
3,Jogging,101580591682000,3.76,-0.08,-2.41,344.370179,1.0,0.0,1.0
3,Jogging,101580682349000,-4.9,-7.25,-7.89,344.460846,1.0,0.0,1.0
3,Jogging,101580682349000,-4.9,-7.25,-7.89,344.460846,1.0,0.0,1.0
3,Jogging,101580734229000,-15.17,-12.95,-9.77,344.512726,1.0,0.0,1.0
3,Jogging,101580771552000,-19.23,-8.66,-7.31,344.550049,1.0,0.0,1.0
3,Jogging,101580811500000,-19.23,1.33,0.84,344.589997,1.0,0.0,1.0
3,Jogging,101580894660000,-7.78,4.52,4.44,344.673157,1.0,0.0,1.0
3,Jogging,101580934241000,2.11,5.63,7.55,344.712738,1.0,0.0,1.0
3,Jogging,101580971442000,-0.89,6.24,8.47,344.749939,1.0,0.0,1.0
3,Jogging,101581011603000,-8.2,2.07,-1.76,344.7901,1.0,0.0,1.0
3,Jogging,101581091468000,-19.23,-2.11,2.03,344.869965,1.0,0.0,1.0
3,Jogging,101581131476000,-19.23,-1.53,-0.76,344.909973,1.0,0.0,1.0
3,Jogging,101581171607000,-13.91,-0.8,-2.22,344.950104,1.0,0.0,1.0
3,Jogging,101581211463000,-3.64,-1.99,-3.02,344.98996,1.0,0.0,1.0
3,Jogging,101581251777000,1.65,-0.57,-2.76,345.030274,1.0,0.0,1.0
3,Jogging,101581331611000,2.18,-1.33,0.72,345.110108,1.0,0.0,1.0
3,Jogging,101581371558000,-11.54,2.34,9.92,345.150055,1.0,0.0,1.0
3,Jogging,101581411536000,-3.79,-7.4,-12.3,345.190033,1.0,0.0,1.0
3,Jogging,101581491462000,-18.39,-10.42,-8.5,345.269959,1.0,0.0,1.0
3,Jogging,101581531501000,-19.23,-5.01,-2.49,345.309998,1.0,0.0,1.0
3,Jogging,101581571601000,-19.08,13.1,11.92,345.350098,1.0,0.0,1.0
3,Jogging,101581611671000,-13.63,7.97,4.25,345.390168,1.0,0.0,1.0
3,Jogging,101581651496000,0.5,2.6,6.36,345.429993,1.0,0.0,1.0
3,Jogging,101581731452000,-5.63,0.61,2.6,345.509949,1.0,0.0,1.0
3,Jogging,101581771644000,-11.92,1.69,0.69,345.550141,1.0,0.0,1.0
3,Jogging,101581811500000,-19.23,-0.61,6.89,345.589997,1.0,0.0,1.0
3,Jogging,101581851600000,-19.23,-2.91,-1.27,345.630097,1.0,0.0,1.0
3,Jogging,101581931525000,-5.52,-2.37,-2.56,345.710022,1.0,0.0,1.0
3,Jogging,101581971473000,-0.57,-1.69,-3.15,345.74997,1.0,0.0,1.0
3,Jogging,101582011451000,4.06,0.04,-3.02,345.789948,1.0,0.0,1.0
3,Jogging,101582091468000,-10.95,2.49,12.18,345.869965,1.0,0.0,1.0
3,Jogging,101582131476000,-2.34,-5.75,-9.51,345.909973,1.0,0.0,1.0
3,Jogging,101582171485000,-7.67,-10.11,-12.03,345.949982,1.0,0.0,1.0
3,Jogging,101582211616000,-17.24,-10.38,-9.72,345.990113,1.0,0.0,1.0
3,Jogging,101582291663000,-17.35,9.0,8.24,346.07016,1.0,0.0,1.0
3,Jogging,101582331641000,-15.75,10.08,6.55,346.110138,1.0,0.0,1.0
3,Jogging,101582371680000,-0.99,4.86,7.12,346.150177,1.0,0.0,1.0
3,Jogging,101582411506000,3.79,5.56,6.36,346.190003,1.0,0.0,1.0
3,Jogging,101582491645000,-10.57,1.14,-0.61,346.270142,1.0,0.0,1.0
3,Jogging,101582531592000,-19.23,-0.3,7.27,346.310089,1.0,0.0,1.0
3,Jogging,101582571479000,-19.23,-2.72,-0.38,346.349976,1.0,0.0,1.0
3,Jogging,101582611518000,-18.47,1.69,-1.99,346.390015,1.0,0.0,1.0
3,Jogging,101582691535000,-1.65,-1.99,-3.72,346.470032,1.0,0.0,1.0
3,Jogging,101242231513000,-19.23,18.09,2.56,6.01001,1.0,0.0,0.5
3,Jogging,101242351264000,-3.3,-0.8,-2.53,6.129761,1.0,0.0,0.5
3,Jogging,101242351264000,-3.3,-0.8,-2.53,6.129761,1.0,0.0,0.5
3,Jogging,101242351264000,-3.3,-0.8,-2.53,6.129761,1.0,0.0,0.5
3,Jogging,101242431525000,5.01,-4.52,-2.91,6.210022,1.0,0.0,0.5
3,Jogging,101242471534000,0.89,1.61,8.88,6.250031,1.0,0.0,0.5
3,Jogging,101242511787000,-3.91,7.35,11.84,6.290284,1.0,0.0,0.5
3,Jogging,101242551551000,-6.21,-2.56,-9.58,6.330048,1.0,0.0,0.5
3,Jogging,101242631476000,-19.15,6.59,-5.48,6.409973,1.0,0.0,0.5
3,Jogging,101242682288000,-18.09,15.98,2.34,6.460785,1.0,0.0,0.5
3,Jogging,101242721503000,-16.13,19.19,4.75,6.5,1.0,0.0,0.5
3,Jogging,101242761634000,-5.86,9.08,8.01,6.540131,1.0,0.0,0.5
3,Jogging,101242813331000,-1.27,2.83,3.21,6.591828,1.0,0.0,0.5
3,Jogging,101242851935000,4.71,1.31,5.9,6.630432,1.0,0.0,0.5
3,Jogging,101242851935000,4.71,1.31,5.9,6.630432,1.0,0.0,0.5
3,Jogging,101242984412000,-17.58,14.14,6.66,6.762909,1.0,0.0,0.5
3,Jogging,101243021735000,-19.23,14.48,1.38,6.800232,1.0,0.0,0.5
3,Jogging,101243061500000,-19.08,15.79,-0.34,6.839997,1.0,0.0,0.5
3,Jogging,101243101691000,-10.12,8.08,1.38,6.880188,1.0,0.0,0.5
3,Jogging,101243181617000,0.61,-1.12,-3.38,6.960114,1.0,0.0,0.5
3,Jogging,101243221473000,4.25,-2.91,-4.25,6.99997,1.0,0.0,0.5
3,Jogging,101243261512000,2.49,-0.69,3.41,7.040009,1.0,0.0,0.5
3,Jogging,101243341498000,-6.36,-2.56,-7.74,7.119995,1.0,0.0,0.5
3,Jogging,101243381599000,-18.39,-2.75,-10.95,7.160096,1.0,0.0,0.5
3,Jogging,101243421485000,-19.23,4.18,-6.59,7.199982,1.0,0.0,0.5
3,Jogging,101243461524000,-19.23,10.95,-2.15,7.240021,1.0,0.0,0.5
